service_date,route_short,gated_entries
2023-01-30,Green,37501.49
2023-01-30,Orange,70888.44
2023-01-30,Red,86671.17
2023-01-31,Blue,32309.8
2023-01-31,Green,43303.75
2023-01-31,Orange,80196.92
2023-01-31,Red,98337.43
2023-02-01,Blue,32617.8
2023-02-01,Green,45439.33
2023-02-01,Orange,83129.11
2023-02-01,Red,101507.26
2023-02-02,Blue,32446.3
2023-02-02,Green,44785.95
2023-02-02,Orange,75816.36
2023-02-02,Red,98834.19
2023-02-03,Blue,22265.7
2023-02-03,Green,30159.78
2023-02-03,Orange,48642.73
2023-02-03,Red,60099.49
2023-02-04,Blue,12405.3
2023-02-04,Green,20708.37
2023-02-04,Orange,21292.82
2023-02-04,Red,24152.91
2023-02-05,Blue,16948.5
2023-02-05,Green,28340.6
2023-02-05,Orange,27533.56
2023-02-05,Red,37119.94
2023-02-06,Blue,30600.3
2023-02-06,Green,39411.42
2023-02-06,Orange,73914.09
2023-02-06,Red,82878.59
2023-02-07,Blue,32874.3
2023-02-07,Green,43286.52
2023-02-07,Orange,79189.48
2023-02-07,Red,94986.9
2023-02-08,Blue,34108.3
2023-02-08,Green,44950.76
2023-02-08,Orange,83865.12
2023-02-08,Red,99301.32
2023-02-09,Blue,34704.8
2023-02-09,Green,42079.17
2023-02-09,Orange,77382.4
2023-02-09,Red,95914.23
2023-02-10,Blue,34564.0
2023-02-10,Green,46979.72
2023-02-10,Orange,75615.62
2023-02-10,Red,88195.66
2023-02-11,Blue,25483.0
2023-02-11,Green,41566.0
2023-02-11,Orange,37700.51
2023-02-11,Red,55187.19
2023-02-12,Blue,19848.0
2023-02-12,Green,28320.85
2023-02-12,Orange,33611.84
2023-02-12,Red,40422.91
2023-02-13,Blue,32064.9
2023-02-13,Green,39154.98
2023-02-13,Orange,73516.45
2023-02-13,Red,84567.67
2023-02-14,Blue,35577.3
2023-02-14,Green,46145.07
2023-02-14,Orange,81162.91
2023-02-14,Red,98151.12
2023-02-15,Blue,34807.8
2023-02-15,Green,44176.82
2023-02-15,Orange,81961.14
2023-02-15,Red,96534.24
2023-02-16,Blue,35484.9
2023-02-16,Green,43523.07
2023-02-16,Orange,79017.47
2023-02-16,Red,96812.66
2023-02-17,Blue,32579.1
2023-02-17,Green,43281.31
2023-02-17,Orange,70327.77
2023-02-17,Red,83690.32
2023-02-18,Blue,24834.2
2023-02-18,Green,45745.81
2023-02-18,Orange,31891.51
2023-02-18,Red,57805.78
2023-02-19,Blue,19286.9
2023-02-19,Green,34636.41
2023-02-19,Orange,22424.87
2023-02-19,Red,46705.32
2023-02-20,Blue,25102.4
2023-02-20,Green,32981.09
2023-02-20,Orange,44308.26
2023-02-20,Red,53669.15
2023-02-21,Blue,31612.9
2023-02-21,Green,41584.44
2023-02-21,Orange,72163.39
2023-02-21,Red,87415.57
2023-02-22,Blue,33612.5
2023-02-22,Green,45152.7
2023-02-22,Orange,75987.18
2023-02-22,Red,93183.82
2023-02-23,Blue,27903.0
2023-02-23,Green,39936.41
2023-02-23,Orange,65185.29
2023-02-23,Red,78919.8
2023-02-24,Blue,29870.3
2023-02-24,Green,44192.09
2023-02-24,Orange,63398.5
2023-02-24,Red,74418.21
2023-02-25,Blue,20595.1
2023-02-25,Green,33591.6
2023-02-25,Orange,36003.13
2023-02-25,Red,26170.27
2023-02-26,Blue,17456.7
2023-02-26,Green,27410.48
2023-02-26,Orange,30380.32
2023-02-26,Red,23812.2
2023-02-27,Blue,31432.4
2023-02-27,Green,38524.8
2023-02-27,Orange,68796.27
2023-02-27,Red,82698.83
2023-02-28,Blue,25824.4
2023-02-28,Green,31362.91
2023-02-28,Orange,56942.32
2023-02-28,Red,68189.47
2023-03-01,Blue,33959.1
2023-03-01,Green,46072.5
2023-03-01,Orange,84107.91
2023-03-01,Red,97607.99
2023-03-02,Blue,33808.1
2023-03-02,Green,45446.6
2023-03-02,Orange,81727.26
2023-03-02,Red,93995.74
2023-03-03,Blue,34591.3
2023-03-03,Green,45834.8
2023-03-03,Orange,77918.68
2023-03-03,Red,87324.02
2023-03-04,Blue,20591.6
2023-03-04,Green,31013.07
2023-03-04,Orange,40801.02
2023-03-04,Red,17011.51
2023-03-05,Blue,20324.7
2023-03-05,Green,29317.02
2023-03-05,Orange,37542.33
2023-03-05,Red,12309.95
2023-03-06,Blue,32718.4
2023-03-06,Green,38301.95
2023-03-06,Orange,72432.79
2023-03-06,Red,83124.26
2023-03-07,Blue,34090.9
2023-03-07,Green,42763.6
2023-03-07,Orange,76537.04
2023-03-07,Red,93170.46
2023-03-08,Blue,35390.0
2023-03-08,Green,43976.3
2023-03-08,Orange,81650.87
2023-03-08,Red,96327.03
2023-03-09,Blue,34009.5
2023-03-09,Green,43664.99
2023-03-09,Orange,78603.78
2023-03-09,Red,95033.33
2023-03-10,Blue,24171.6
2023-03-10,Green,41040.48
2023-03-10,Orange,68161.29
2023-03-10,Red,82785.13
2023-03-11,Blue,23947.9
2023-03-11,Green,35111.99
2023-03-11,Orange,23546.09
2023-03-11,Red,46992.82
2023-03-12,Blue,20931.2
2023-03-12,Green,27297.81
2023-03-12,Orange,17489.67
2023-03-12,Red,37941.62
2023-03-13,Blue,31276.1
2023-03-13,Green,38364.21
2023-03-13,Orange,69190.87
2023-03-13,Red,76464.72
2023-03-14,Blue,23629.1
2023-03-14,Green,28562.66
2023-03-14,Orange,51237.26
2023-03-14,Red,55930.08
2023-03-15,Blue,32337.7
2023-03-15,Green,42758.45
2023-03-15,Orange,70834.24
2023-03-15,Red,83477.51
2023-03-16,Blue,35252.5
2023-03-16,Green,48504.07
2023-03-16,Orange,79703.1
2023-03-16,Red,91230.93
2023-03-17,Blue,35209.3
2023-03-17,Green,49604.35
2023-03-17,Orange,74535.33
2023-03-17,Red,82045.82
2023-03-18,Blue,27508.8
2023-03-18,Green,47098.28
2023-03-18,Orange,52026.21
2023-03-18,Red,54459.61
2023-03-19,Blue,20387.8
2023-03-19,Green,31656.11
2023-03-19,Orange,37988.47
2023-03-19,Red,56639.12
2023-03-20,Blue,32987.5
2023-03-20,Green,38623.8
2023-03-20,Orange,70812.11
2023-03-20,Red,80800.69
2023-03-21,Blue,36251.6
2023-03-21,Green,44426.49
2023-03-21,Orange,81229.22
2023-03-21,Red,92233.99
2023-03-22,Blue,35324.5
2023-03-22,Green,44844.78
2023-03-22,Orange,77968.58
2023-03-22,Red,92870.04
2023-03-23,Blue,35730.8
2023-03-23,Green,46252.85
2023-03-23,Orange,79275.63
2023-03-23,Red,92586.12
2023-03-24,Blue,34896.8
2023-03-24,Green,47853.88
2023-03-24,Orange,75100.04
2023-03-24,Red,85482.38
2023-03-25,Blue,24196.5
2023-03-25,Green,39992.59
2023-03-25,Orange,47258.27
2023-03-25,Red,20491.24
2023-03-26,Blue,21439.1
2023-03-26,Green,33527.11
2023-03-26,Orange,38199.81
2023-03-26,Red,13451.98
2023-03-27,Blue,32557.0
2023-03-27,Green,38955.4
2023-03-27,Orange,69391.1
2023-03-27,Red,80452.4
2023-03-28,Blue,34140.8
2023-03-28,Green,43781.01
2023-03-28,Orange,78015.01
2023-03-28,Red,91738.48
2023-03-29,Blue,35682.7
2023-03-29,Green,45862.02
2023-03-29,Orange,76502.92
2023-03-29,Red,91926.76
2023-03-30,Blue,34364.6
2023-03-30,Green,55096.55
2023-03-30,Orange,77907.23
2023-03-30,Red,96924.32
2023-03-31,Blue,33496.4
2023-03-31,Green,47038.58
2023-03-31,Orange,69496.86
2023-03-31,Red,83618.66
2023-04-01,Blue,24010.1
2023-04-01,Green,43344.0
2023-04-01,Orange,27260.11
2023-04-01,Red,41771.89
2023-04-02,Blue,21001.7
2023-04-02,Green,35135.26
2023-04-02,Orange,22120.39
2023-04-02,Red,35930.65
2023-04-03,Blue,33505.4
2023-04-03,Green,46467.26
2023-04-03,Orange,71165.94
2023-04-03,Red,86433.7
2023-04-04,Blue,35355.5
2023-04-04,Green,50147.61
2023-04-04,Orange,79048.28
2023-04-04,Red,97446.41
2023-04-05,Blue,35835.8
2023-04-05,Green,51445.8
2023-04-05,Orange,82087.28
2023-04-05,Red,96415.32
2023-04-06,Blue,36405.1
2023-04-06,Green,50290.69
2023-04-06,Orange,81727.92
2023-04-06,Red,98654.69
2023-04-07,Blue,33949.7
2023-04-07,Green,52969.6
2023-04-07,Orange,71259.2
2023-04-07,Red,84679.7
2023-04-08,Blue,27206.2
2023-04-08,Green,41738.92
2023-04-08,Orange,29962.42
2023-04-08,Red,56836.46
2023-04-09,Blue,19636.8
2023-04-09,Green,30050.97
2023-04-09,Orange,30617.03
2023-04-09,Red,37166.8
2023-04-10,Blue,31841.5
2023-04-10,Green,41466.81
2023-04-10,Orange,68028.24
2023-04-10,Red,82257.75
2023-04-11,Blue,33394.2
2023-04-11,Green,46948.1
2023-04-11,Orange,80015.25
2023-04-11,Red,95879.35
2023-04-12,Blue,33130.1
2023-04-12,Green,45860.6
2023-04-12,Orange,76704.68
2023-04-12,Red,94676.82
2023-04-13,Blue,25272.0
2023-04-13,Green,49551.87
2023-04-13,Orange,78147.28
2023-04-13,Red,97478.55
2023-04-14,Blue,37901.5
2023-04-14,Green,59777.78
2023-04-14,Orange,73424.51
2023-04-14,Red,90626.11
2023-04-15,Blue,30248.2
2023-04-15,Green,64121.04
2023-04-15,Orange,55811.18
2023-04-15,Red,62857.98
2023-04-16,Blue,23465.6
2023-04-16,Green,51422.91
2023-04-16,Orange,38835.82
2023-04-16,Red,46290.07
2023-04-17,Blue,31668.3
2023-04-17,Green,59247.2
2023-04-17,Orange,71200.51
2023-04-17,Red,72497.49
2023-04-18,Blue,36593.2
2023-04-18,Green,53803.86
2023-04-18,Orange,80434.79
2023-04-18,Red,95515.45
2023-04-19,Blue,35712.6
2023-04-19,Green,52440.28
2023-04-19,Orange,77672.81
2023-04-19,Red,92232.11
2023-04-20,Blue,36470.9
2023-04-20,Green,54043.87
2023-04-20,Orange,73452.89
2023-04-20,Red,91753.04
2023-04-21,Blue,33556.0
2023-04-21,Green,47196.04
2023-04-21,Orange,66047.33
2023-04-21,Red,81866.23
2023-04-22,Blue,25599.7
2023-04-22,Green,39990.87
2023-04-22,Orange,43309.74
2023-04-22,Red,28189.49
2023-04-23,Blue,17477.4
2023-04-23,Green,23514.54
2023-04-23,Orange,25808.81
2023-04-23,Red,16656.25
2023-04-24,Blue,30798.0
2023-04-24,Green,37514.44
2023-04-24,Orange,66075.82
2023-04-24,Red,80756.64
2023-04-25,Blue,32920.2
2023-04-25,Green,45249.74
2023-04-25,Orange,78761.55
2023-04-25,Red,93064.81
2023-04-26,Blue,32832.8
2023-04-26,Green,45583.01
2023-04-26,Orange,78609.99
2023-04-26,Red,94445.7
2023-04-27,Blue,32805.1
2023-04-27,Green,46107.4
2023-04-27,Orange,74364.18
2023-04-27,Red,92842.12
2023-04-28,Blue,34503.9
2023-04-28,Green,51628.49
2023-04-28,Orange,71384.92
2023-04-28,Red,85421.79
2023-04-29,Blue,25466.3
2023-04-29,Green,43525.56
2023-04-29,Orange,47688.5
2023-04-29,Red,28885.04
2023-04-30,Blue,17779.1
2023-04-30,Green,29107.23
2023-04-30,Orange,32529.54
2023-04-30,Red,18180.13
