service_date,route_short,station_name,gated_entries
2022-11-23,Red,South Station,5661.6
2022-11-23,Red,Wollaston,1621.0
2022-11-24,Blue,Airport,2491.0
2022-11-24,Blue,Aquarium,689.0
2022-11-24,Blue,Beachmont,864.0
2022-11-24,Blue,Bowdoin,274.0
2022-11-24,Blue,Government Center,79.7
2022-11-24,Blue,Maverick,2608.0
2022-11-24,Blue,Orient Heights,1048.0
2022-11-24,Blue,Revere Beach,1014.0
2022-11-24,Blue,State Street,111.9
2022-11-24,Blue,Suffolk Downs,134.0
2022-11-24,Blue,Wonderland,1171.0
2022-11-24,Blue,Wood Island,498.0
2022-11-24,Green,Arlington,1055.0
2022-11-24,Green,Boylston,1536.0
2022-11-24,Green,Copley,2174.0
2022-11-24,Green,Government Center,717.3
2022-11-24,Green,Haymarket,800.17
2022-11-24,Green,Hynes Convention Center,1365.0
2022-11-24,Green,Kenmore,1323.0
2022-11-24,Green,Lechmere,178.0
2022-11-24,Green,North Station,726.24
2022-11-24,Green,Park Street,1161.74
2022-11-24,Green,Prudential,593.0
2022-11-24,Green,Riverside,130.0
2022-11-24,Green,Science Park,86.0
2022-11-24,Green,Symphony,264.0
2022-11-24,Green,Union Square,93.0
2022-11-24,Orange,Assembly,503.0
2022-11-24,Orange,Back Bay,1440.0
2022-11-24,Orange,Chinatown,1423.0
2022-11-24,Orange,Community College,426.0
2022-11-24,Orange,Downtown Crossing,1127.49
2022-11-24,Orange,Forest Hills,1568.0
2022-11-24,Orange,Green Street,372.0
2022-11-24,Orange,Haymarket,832.83
2022-11-24,Orange,Jackson Square,689.0
2022-11-24,Orange,Malden Center,1592.0
2022-11-24,Orange,Massachusetts Avenue,883.0
2022-11-24,Orange,North Station,1409.76
2022-11-24,Orange,Oak Grove,610.0
2022-11-24,Orange,Roxbury Crossing,557.0
2022-11-24,Orange,Ruggles,1010.0
2022-11-24,Orange,State Street,1007.1
2022-11-24,Orange,Stony Brook,484.0
2022-11-24,Orange,Sullivan Square,1218.0
2022-11-24,Orange,Tufts Medical Center,702.0
2022-11-24,Orange,Wellington,690.0
2022-11-24,Red,Alewife,970.0
2022-11-24,Red,Andrew,982.0
2022-11-24,Red,Ashmont,1116.0
2022-11-24,Red,Braintree,418.0
2022-11-24,Red,Broadway,706.0
2022-11-24,Red,Central,2776.0
2022-11-24,Red,Charles/MGH,1054.0
2022-11-24,Red,Davis,1187.0
2022-11-24,Red,Downtown Crossing,1173.51
2022-11-24,Red,Fields Corner,827.0
2022-11-24,Red,Harvard,3152.0
2022-11-24,Red,JFK/UMass,930.0
2022-11-24,Red,Kendall/MIT,1635.0
2022-11-24,Red,North Quincy,578.0
2022-11-24,Red,Park Street,841.26
2022-11-24,Red,Porter,970.0
2022-11-24,Red,Quincy Adams,304.0
2022-11-24,Red,Quincy Center,943.0
2022-11-24,Red,Savin Hill,275.0
2022-11-24,Red,Shawmut,299.0
2022-11-24,Red,South Station,2051.0
2022-11-24,Red,Wollaston,396.0
2022-11-25,Blue,Airport,4785.0
2022-11-25,Blue,Aquarium,1900.0
2022-11-25,Blue,Beachmont,1795.0
2022-11-25,Blue,Bowdoin,871.0
2022-11-25,Blue,Government Center,319.2
2022-11-25,Blue,Maverick,6144.0
2022-11-25,Blue,Orient Heights,2300.0
2022-11-25,Blue,Revere Beach,1882.0
2022-11-25,Blue,State Street,393.5
2022-11-25,Blue,Suffolk Downs,377.0
2022-11-25,Blue,Wonderland,2485.0
2022-11-25,Blue,Wood Island,1033.0
2022-11-25,Green,Arlington,2317.0
2022-11-25,Green,Boylston,2756.0
2022-11-25,Green,Copley,6660.0
2022-11-25,Green,Government Center,2872.8
2022-11-25,Green,Haymarket,2388.75
2022-11-25,Green,Hynes Convention Center,4423.0
2022-11-25,Green,Kenmore,2786.0
2022-11-25,Green,Lechmere,410.0
2022-11-25,Green,North Station,3260.94
2022-11-25,Green,Park Street,3536.2599999999998
2022-11-25,Green,Prudential,1870.0
2022-11-25,Green,Riverside,685.0
2022-11-25,Green,Science Park,634.0
2022-11-25,Green,Symphony,803.0
2022-11-25,Green,Union Square,234.0
2022-11-25,Orange,Assembly,3477.0
2022-11-25,Orange,Back Bay,4783.0
2022-11-25,Orange,Chinatown,2370.0
2022-11-25,Orange,Community College,774.0
2022-11-25,Orange,Downtown Crossing,4301.71
2022-11-25,Orange,Forest Hills,3765.0
2022-11-25,Orange,Green Street,827.0
2022-11-25,Orange,Haymarket,2486.25
2022-11-25,Orange,Jackson Square,1550.0
2022-11-25,Orange,Malden Center,3803.0
2022-11-25,Orange,Massachusetts Avenue,1682.0
2022-11-25,Orange,North Station,6330.0599999999995
2022-11-25,Orange,Oak Grove,2026.0
2022-11-25,Orange,Roxbury Crossing,1242.0
2022-11-25,Orange,Ruggles,2300.0
2022-11-25,Orange,State Street,3541.5
2022-11-25,Orange,Stony Brook,1010.0
2022-11-25,Orange,Sullivan Square,3497.0
2022-11-25,Orange,Tufts Medical Center,1902.0
2022-11-25,Orange,Wellington,2496.0
2022-11-25,Red,Alewife,2514.0
2022-11-25,Red,Andrew,2485.0
2022-11-25,Red,Ashmont,2675.0
2022-11-25,Red,Braintree,1697.0
2022-11-25,Red,Broadway,1737.0
2022-11-25,Red,Central,4956.0
2022-11-25,Red,Charles/MGH,2663.0
2022-11-25,Red,Davis,2475.0
2022-11-25,Red,Downtown Crossing,4477.29
2022-11-25,Red,Fields Corner,1902.0
2022-11-25,Red,Harvard,5526.0
2022-11-25,Red,JFK/UMass,1679.0
2022-11-25,Red,Kendall/MIT,2792.0
2022-11-25,Red,North Quincy,1548.0
2022-11-25,Red,Park Street,2560.74
2022-11-25,Red,Porter,2299.0
2022-11-25,Red,Quincy Adams,1063.0
2022-11-25,Red,Quincy Center,2389.0
2022-11-25,Red,Savin Hill,610.0
2022-11-25,Red,Shawmut,641.0
2022-11-25,Red,South Station,4140.5
2022-11-25,Red,Wollaston,1160.0
2022-11-26,Blue,Airport,5142.0
2022-11-26,Blue,Aquarium,2157.0
2022-11-26,Blue,Beachmont,1704.0
2022-11-26,Blue,Bowdoin,515.0
2022-11-26,Blue,Government Center,311.4
2022-11-26,Blue,Maverick,5977.0
2022-11-26,Blue,Orient Heights,2183.0
2022-11-26,Blue,Revere Beach,1903.0
2022-11-26,Blue,State Street,337.6
2022-11-26,Blue,Suffolk Downs,351.0
2022-11-26,Blue,Wonderland,2268.0
2022-11-26,Blue,Wood Island,961.0
2022-11-26,Green,Arlington,2336.0
2022-11-26,Green,Boylston,2931.0
2022-11-26,Green,Copley,6479.0
2022-11-26,Green,Government Center,2802.6
2022-11-26,Green,Haymarket,2399.04
2022-11-26,Green,Hynes Convention Center,4058.0
2022-11-26,Green,Kenmore,3272.0
2022-11-26,Green,Lechmere,625.0
2022-11-26,Green,North Station,2318.46
2022-11-26,Green,Park Street,3563.52
2022-11-26,Green,Prudential,1906.0
2022-11-26,Green,Riverside,643.0
2022-11-26,Green,Science Park,571.0
2022-11-26,Green,Symphony,772.0
2022-11-26,Orange,Assembly,2468.0
2022-11-26,Orange,Back Bay,4374.0
2022-11-26,Orange,Chinatown,2351.0
2022-11-26,Orange,Community College,802.0
2022-11-26,Orange,Downtown Crossing,3612.28
2022-11-26,Orange,Forest Hills,3225.0
2022-11-26,Orange,Green Street,920.0
2022-11-26,Orange,Haymarket,2496.96
2022-11-26,Orange,Jackson Square,1340.0
2022-11-26,Orange,Malden Center,3422.0
2022-11-26,Orange,Massachusetts Avenue,1670.0
2022-11-26,Orange,North Station,4500.54
2022-11-26,Orange,Oak Grove,1772.0
2022-11-26,Orange,Roxbury Crossing,1050.0
2022-11-26,Orange,Ruggles,1917.0
2022-11-26,Orange,State Street,3038.4
2022-11-26,Orange,Stony Brook,1131.0
2022-11-26,Orange,Sullivan Square,2908.0
2022-11-26,Orange,Tufts Medical Center,1775.0
2022-11-26,Orange,Wellington,2081.0
2022-11-26,Red,Alewife,2879.0
2022-11-26,Red,Andrew,2049.0
2022-11-26,Red,Ashmont,2325.0
2022-11-26,Red,Braintree,1320.0
2022-11-26,Red,Broadway,1776.0
2022-11-26,Red,Central,5128.0
2022-11-26,Red,Charles/MGH,1768.0
2022-11-26,Red,Davis,2806.0
2022-11-26,Red,Downtown Crossing,3759.7200000000003
2022-11-26,Red,Fields Corner,1700.0
2022-11-26,Red,Harvard,6461.0
2022-11-26,Red,JFK/UMass,1536.0
2022-11-26,Red,Kendall/MIT,2896.0
2022-11-26,Red,North Quincy,1410.0
2022-11-26,Red,Park Street,2580.48
2022-11-26,Red,Porter,2294.0
2022-11-26,Red,Quincy Adams,788.0
2022-11-26,Red,Quincy Center,2010.0
2022-11-26,Red,Savin Hill,579.0
2022-11-26,Red,Shawmut,224.0
2022-11-26,Red,South Station,4610.9
2022-11-26,Red,Wollaston,709.0
2022-11-27,Blue,Airport,5372.0
2022-11-27,Blue,Aquarium,1479.0
2022-11-27,Blue,Beachmont,1293.0
2022-11-27,Blue,Bowdoin,426.0
2022-11-27,Blue,Government Center,162.8
2022-11-27,Blue,Maverick,4142.0
2022-11-27,Blue,Orient Heights,1607.0
2022-11-27,Blue,Revere Beach,1367.0
2022-11-27,Blue,State Street,244.9
2022-11-27,Blue,Suffolk Downs,248.0
2022-11-27,Blue,Wonderland,1680.0
2022-11-27,Blue,Wood Island,822.0
2022-11-27,Green,Arlington,1597.0
2022-11-27,Green,Boylston,2585.0
2022-11-27,Green,Copley,5039.0
2022-11-27,Green,Government Center,1465.2
2022-11-27,Green,Haymarket,1302.91
2022-11-27,Green,Hynes Convention Center,3269.0
2022-11-27,Green,Kenmore,1947.0
2022-11-27,Green,Lechmere,400.0
2022-11-27,Green,North Station,2288.54
2022-11-27,Green,Park Street,2344.94
2022-11-27,Green,Prudential,1885.0
2022-11-27,Green,Riverside,307.0
2022-11-27,Green,Science Park,352.0
2022-11-27,Green,Symphony,645.0
2022-11-27,Green,Union Square,26.0
2022-11-27,Orange,Assembly,1879.0
2022-11-27,Orange,Back Bay,3690.0
2022-11-27,Orange,Chinatown,1881.0
2022-11-27,Orange,Community College,583.0
2022-11-27,Orange,Downtown Crossing,2320.64
2022-11-27,Orange,Forest Hills,2250.0
2022-11-27,Orange,Green Street,654.0
2022-11-27,Orange,Haymarket,1356.09
2022-11-27,Orange,Jackson Square,1061.0
2022-11-27,Orange,Malden Center,2222.0
2022-11-27,Orange,Massachusetts Avenue,1277.0
2022-11-27,Orange,North Station,4442.46
2022-11-27,Orange,Oak Grove,1054.0
2022-11-27,Orange,Roxbury Crossing,825.0
2022-11-27,Orange,Ruggles,1668.0
2022-11-27,Orange,State Street,2204.1
2022-11-27,Orange,Stony Brook,810.0
2022-11-27,Orange,Sullivan Square,2146.0
2022-11-27,Orange,Tufts Medical Center,1419.0
2022-11-27,Orange,Wellington,1335.0
2022-11-27,Red,Alewife,1704.0
2022-11-27,Red,Andrew,1410.0
2022-11-27,Red,Ashmont,1471.0
2022-11-27,Red,Braintree,821.0
2022-11-27,Red,Broadway,1341.0
2022-11-27,Red,Central,3880.0
2022-11-27,Red,Charles/MGH,1407.0
2022-11-27,Red,Davis,1925.0
2022-11-27,Red,Downtown Crossing,2415.36
2022-11-27,Red,Fields Corner,1185.0
2022-11-27,Red,Harvard,4681.0
2022-11-27,Red,JFK/UMass,1334.0
2022-11-27,Red,Kendall/MIT,2228.0
2022-11-27,Red,North Quincy,1057.0
2022-11-27,Red,Park Street,1698.06
2022-11-27,Red,Porter,1964.0
2022-11-27,Red,Quincy Adams,644.0
2022-11-27,Red,Quincy Center,1257.0
2022-11-27,Red,Savin Hill,437.0
2022-11-27,Red,Shawmut,165.0
2022-11-27,Red,South Station,4034.1
2022-11-27,Red,Wollaston,464.0
2022-11-28,Blue,Airport,6698.0
2022-11-28,Blue,Aquarium,1897.0
2022-11-28,Blue,Beachmont,2440.0
2022-11-28,Blue,Bowdoin,1529.0
2022-11-28,Blue,Government Center,404.2
2022-11-28,Blue,Maverick,8037.0
2022-11-28,Blue,Orient Heights,3176.0
2022-11-28,Blue,Revere Beach,2257.0
2022-11-28,Blue,State Street,629.4
2022-11-28,Blue,Suffolk Downs,476.0
2022-11-28,Blue,Wonderland,3275.0
2022-11-28,Blue,Wood Island,1505.0
2022-11-28,Green,Arlington,2938.0
2022-11-28,Green,Boylston,3415.0
2022-11-28,Green,Copley,7052.0
2022-11-28,Green,Government Center,3637.8
2022-11-28,Green,Haymarket,2312.8
2022-11-28,Green,Hynes Convention Center,5001.0
2022-11-28,Green,Kenmore,3431.0
2022-11-28,Green,Lechmere,631.0
2022-11-28,Green,North Station,3560.48
2022-11-28,Green,Park Street,4243.28
2022-11-28,Green,Prudential,1886.0
2022-11-28,Green,Riverside,676.0
2022-11-28,Green,Science Park,395.0
2022-11-28,Green,Symphony,777.0
2022-11-28,Green,Union Square,353.0
2022-11-28,Orange,Assembly,2230.0
2022-11-28,Orange,Back Bay,6372.0
2022-11-28,Orange,Chinatown,2605.0
2022-11-28,Orange,Community College,1920.0
2022-11-28,Orange,Downtown Crossing,4592.28
2022-11-28,Orange,Forest Hills,5439.0
2022-11-28,Orange,Green Street,1505.0
2022-11-28,Orange,Haymarket,2407.2
2022-11-28,Orange,Jackson Square,2471.0
2022-11-28,Orange,Malden Center,5061.0
2022-11-28,Orange,Massachusetts Avenue,2719.0
2022-11-28,Orange,North Station,6911.52
2022-11-28,Orange,Oak Grove,2579.0
2022-11-28,Orange,Roxbury Crossing,2389.0
2022-11-28,Orange,Ruggles,5560.0
2022-11-28,Orange,State Street,5664.6
2022-11-28,Orange,Stony Brook,1601.0
2022-11-28,Orange,Sullivan Square,4460.0
2022-11-28,Orange,Tufts Medical Center,3189.0
2022-11-28,Orange,Wellington,3026.0
2022-11-28,Red,Alewife,4430.0
2022-11-28,Red,Andrew,3389.0
2022-11-28,Red,Ashmont,4718.0
2022-11-28,Red,Braintree,2320.0
2022-11-28,Red,Broadway,3145.0
2022-11-28,Red,Central,7622.0
2022-11-28,Red,Charles/MGH,5165.0
2022-11-28,Red,Davis,4595.0
2022-11-28,Red,Downtown Crossing,4779.72
2022-11-28,Red,Fields Corner,2695.0
2022-11-28,Red,Harvard,8573.0
2022-11-28,Red,JFK/UMass,4896.0
2022-11-28,Red,Kendall/MIT,7088.0
2022-11-28,Red,North Quincy,2720.0
2022-11-28,Red,Park Street,3072.72
2022-11-28,Red,Porter,3807.0
2022-11-28,Red,Quincy Adams,1580.0
2022-11-28,Red,Quincy Center,3556.0
2022-11-28,Red,Savin Hill,1096.0
2022-11-28,Red,Shawmut,898.0
2022-11-28,Red,South Station,7096.6
2022-11-28,Red,Wollaston,1480.0
2022-11-29,Blue,Airport,6325.0
2022-11-29,Blue,Aquarium,1592.0
2022-11-29,Blue,Beachmont,2568.0
2022-11-29,Blue,Bowdoin,1620.0
2022-11-29,Blue,Government Center,467.4
2022-11-29,Blue,Maverick,8265.0
2022-11-29,Blue,Orient Heights,3379.0
2022-11-29,Blue,Revere Beach,2553.0
2022-11-29,Blue,State Street,732.0
2022-11-29,Blue,Suffolk Downs,552.0
2022-11-29,Blue,Wonderland,3615.0
2022-11-29,Blue,Wood Island,1513.0
2022-11-29,Green,Arlington,3464.0
2022-11-29,Green,Boylston,3815.0
2022-11-29,Green,Copley,7402.0
2022-11-29,Green,Government Center,4206.6
2022-11-29,Green,Haymarket,2591.61
2022-11-29,Green,Hynes Convention Center,5521.0
2022-11-29,Green,Kenmore,3862.0
2022-11-29,Green,Lechmere,688.0
2022-11-29,Green,Magoun Square,1.0
2022-11-29,Green,Medford/Tufts,1.0
2022-11-29,Green,North Station,3666.22
2022-11-29,Green,Park Street,5086.6
2022-11-29,Green,Prudential,2027.0
2022-11-29,Green,Riverside,657.0
2022-11-29,Green,Science Park,532.0
2022-11-29,Green,Symphony,819.0
2022-11-29,Green,Union Square,405.0
2022-11-29,Orange,Assembly,2427.0
2022-11-29,Orange,Back Bay,7470.0
2022-11-29,Orange,Chinatown,2847.0
2022-11-29,Orange,Community College,2411.0
2022-11-29,Orange,Downtown Crossing,5138.63
2022-11-29,Orange,Forest Hills,6460.0
2022-11-29,Orange,Green Street,1674.0
2022-11-29,Orange,Haymarket,2697.39
2022-11-29,Orange,Jackson Square,2523.0
2022-11-29,Orange,Malden Center,5614.0
2022-11-29,Orange,Massachusetts Avenue,2828.0
2022-11-29,Orange,North Station,7116.78
2022-11-29,Orange,Oak Grove,3260.0
2022-11-29,Orange,Roxbury Crossing,2651.0
2022-11-29,Orange,Ruggles,5946.0
2022-11-29,Orange,State Street,6588.0
2022-11-29,Orange,Stony Brook,1930.0
2022-11-29,Orange,Sullivan Square,5063.0
2022-11-29,Orange,Tufts Medical Center,3563.0
2022-11-29,Orange,Wellington,3476.0
2022-11-29,Red,Alewife,5138.0
2022-11-29,Red,Andrew,3627.0
2022-11-29,Red,Ashmont,5054.0
2022-11-29,Red,Braintree,2510.0
2022-11-29,Red,Broadway,3149.0
2022-11-29,Red,Central,8834.0
2022-11-29,Red,Charles/MGH,5689.0
2022-11-29,Red,Davis,5371.0
2022-11-29,Red,Downtown Crossing,5348.37
2022-11-29,Red,Fields Corner,2955.0
2022-11-29,Red,Harvard,9366.0
2022-11-29,Red,JFK/UMass,5286.0
2022-11-29,Red,Kendall/MIT,8392.0
2022-11-29,Red,North Quincy,3125.0
2022-11-29,Red,Park Street,3683.4
2022-11-29,Red,Porter,4409.0
2022-11-29,Red,Quincy Adams,1837.0
2022-11-29,Red,Quincy Center,3948.0
2022-11-29,Red,Savin Hill,1215.0
2022-11-29,Red,Shawmut,1409.0
2022-11-29,Red,South Station,7973.7
2022-11-29,Red,Wollaston,1576.0
2022-11-30,Blue,Airport,5655.0
2022-11-30,Blue,Aquarium,2043.0
2022-11-30,Blue,Beachmont,2521.0
2022-11-30,Blue,Bowdoin,1518.0
2022-11-30,Blue,Government Center,520.3
2022-11-30,Blue,Maverick,8090.0
2022-11-30,Blue,Orient Heights,3298.0
2022-11-30,Blue,Revere Beach,2512.0
2022-11-30,Blue,State Street,746.9
2022-11-30,Blue,Suffolk Downs,555.0
2022-11-30,Blue,Wonderland,3482.0
2022-11-30,Blue,Wood Island,1495.0
2022-11-30,Green,Arlington,3795.0
2022-11-30,Green,Ball Square,14.0
2022-11-30,Green,Boylston,3917.0
2022-11-30,Green,Copley,7574.0
2022-11-30,Green,Government Center,4682.7
2022-11-30,Green,Haymarket,2572.5
2022-11-30,Green,Hynes Convention Center,5105.0
2022-11-30,Green,Kenmore,3967.0
2022-11-30,Green,Lechmere,723.0
2022-11-30,Green,North Station,4047.7
2022-11-30,Green,Park Street,4694.5199999999995
2022-11-30,Green,Prudential,2571.0
2022-11-30,Green,Riverside,718.0
2022-11-30,Green,Science Park,538.0
2022-11-30,Green,Symphony,947.0
2022-11-30,Green,Union Square,362.0
2022-11-30,Orange,Assembly,2419.0
2022-11-30,Orange,Back Bay,7522.0
2022-11-30,Orange,Chinatown,2936.0
2022-11-30,Orange,Community College,2373.0
2022-11-30,Orange,Downtown Crossing,5078.36
2022-11-30,Orange,Forest Hills,6575.0
2022-11-30,Orange,Green Street,1781.0
2022-11-30,Orange,Haymarket,2677.5
2022-11-30,Orange,Jackson Square,2552.0
2022-11-30,Orange,Malden Center,5544.0
2022-11-30,Orange,Massachusetts Avenue,2191.0
2022-11-30,Orange,North Station,7857.3
2022-11-30,Orange,Oak Grove,3273.0
2022-11-30,Orange,Roxbury Crossing,2608.0
2022-11-30,Orange,Ruggles,5838.0
2022-11-30,Orange,State Street,6722.099999999999
2022-11-30,Orange,Stony Brook,1876.0
2022-11-30,Orange,Sullivan Square,4786.0
2022-11-30,Orange,Tufts Medical Center,3861.0
2022-11-30,Orange,Wellington,3448.0
2022-11-30,Red,Alewife,5047.0
2022-11-30,Red,Andrew,3864.0
2022-11-30,Red,Ashmont,4735.0
2022-11-30,Red,Braintree,2394.0
2022-11-30,Red,Broadway,3706.0
2022-11-30,Red,Central,8548.0
2022-11-30,Red,Charles/MGH,5677.0
2022-11-30,Red,Davis,5238.0
2022-11-30,Red,Downtown Crossing,5285.64
2022-11-30,Red,Fields Corner,2733.0
2022-11-30,Red,Harvard,8962.0
2022-11-30,Red,JFK/UMass,5042.0
2022-11-30,Red,Kendall/MIT,6833.0
2022-11-30,Red,North Quincy,2981.0
2022-11-30,Red,Park Street,3399.48
2022-11-30,Red,Porter,4502.0
2022-11-30,Red,Quincy Adams,1785.0
2022-11-30,Red,Quincy Center,3621.0
2022-11-30,Red,Savin Hill,1200.0
2022-11-30,Red,Shawmut,1326.0
2022-11-30,Red,South Station,8034.6
2022-11-30,Red,Wollaston,1502.0
2022-12-01,Blue,Airport,5758.0
2022-12-01,Blue,Aquarium,2195.0
2022-12-01,Blue,Beachmont,2619.0
2022-12-01,Blue,Bowdoin,1511.0
2022-12-01,Blue,Government Center,496.5
2022-12-01,Blue,Maverick,8724.0
2022-12-01,Blue,Orient Heights,3394.0
2022-12-01,Blue,Revere Beach,2627.0
2022-12-01,Blue,State Street,755.5
2022-12-01,Blue,Suffolk Downs,570.0
2022-12-01,Blue,Wonderland,3684.0
2022-12-01,Blue,Wood Island,1557.0
2022-12-01,Green,Arlington,3706.0
2022-12-01,Green,Boylston,4392.0
2022-12-01,Green,Copley,8243.0
2022-12-01,Green,Government Center,4468.5
2022-12-01,Green,Haymarket,2656.29
2022-12-01,Green,Hynes Convention Center,5486.0
2022-12-01,Green,Kenmore,4322.0
2022-12-01,Green,North Station,2943.38
2022-12-01,Green,Park Street,6366.08
2022-12-01,Green,Prudential,2339.0
2022-12-01,Green,Riverside,748.0
2022-12-01,Green,Science Park,379.0
2022-12-01,Green,Symphony,1133.0
2022-12-01,Orange,Assembly,2386.0
2022-12-01,Orange,Back Bay,7499.0
2022-12-01,Orange,Chinatown,2911.0
2022-12-01,Orange,Community College,2160.0
2022-12-01,Orange,Downtown Crossing,5530.14
2022-12-01,Orange,Forest Hills,6496.0
2022-12-01,Orange,Green Street,1760.0
2022-12-01,Orange,Haymarket,2764.71
2022-12-01,Orange,Jackson Square,2600.0
2022-12-01,Orange,Malden Center,5581.0
2022-12-01,Orange,Massachusetts Avenue,3058.0
2022-12-01,Orange,North Station,5713.62
2022-12-01,Orange,Oak Grove,3167.0
2022-12-01,Orange,Roxbury Crossing,2704.0
2022-12-01,Orange,Ruggles,5851.0
2022-12-01,Orange,State Street,6799.5
2022-12-01,Orange,Stony Brook,2056.0
2022-12-01,Orange,Sullivan Square,4819.0
2022-12-01,Orange,Tufts Medical Center,3726.0
2022-12-01,Orange,Wellington,3333.0
2022-12-01,Red,Alewife,5245.0
2022-12-01,Red,Andrew,3899.0
2022-12-01,Red,Ashmont,4927.0
2022-12-01,Red,Braintree,2392.0
2022-12-01,Red,Broadway,3867.0
2022-12-01,Red,Central,9324.0
2022-12-01,Red,Charles/MGH,5945.0
2022-12-01,Red,Davis,5852.0
2022-12-01,Red,Downtown Crossing,5755.86
2022-12-01,Red,Fields Corner,3117.0
2022-12-01,Red,Harvard,9844.0
2022-12-01,Red,JFK/UMass,5435.0
2022-12-01,Red,Kendall/MIT,9171.0
2022-12-01,Red,North Quincy,2986.0
2022-12-01,Red,Park Street,4609.92
2022-12-01,Red,Porter,4801.0
2022-12-01,Red,Quincy Adams,1691.0
2022-12-01,Red,Quincy Center,3960.0
2022-12-01,Red,Savin Hill,1106.0
2022-12-01,Red,Shawmut,1387.0
2022-12-01,Red,South Station,7798.7
2022-12-01,Red,Wollaston,1564.0
2022-12-02,Blue,Airport,6099.0
2022-12-02,Blue,Aquarium,1807.0
2022-12-02,Blue,Beachmont,2432.0
2022-12-02,Blue,Bowdoin,1488.0
2022-12-02,Blue,Government Center,453.0
2022-12-02,Blue,Maverick,8899.0
2022-12-02,Blue,Orient Heights,3417.0
2022-12-02,Blue,Revere Beach,2260.0
2022-12-02,Blue,State Street,628.8
2022-12-02,Blue,Suffolk Downs,563.0
2022-12-02,Blue,Wonderland,3450.0
2022-12-02,Blue,Wood Island,1492.0
2022-12-02,Green,Arlington,3438.0
2022-12-02,Green,Boylston,4539.0
2022-12-02,Green,Copley,8014.0
2022-12-02,Green,Government Center,4077.0
2022-12-02,Green,Haymarket,3340.82
2022-12-02,Green,Hynes Convention Center,5905.0
2022-12-02,Green,Kenmore,5137.0
2022-12-02,Green,North Station,3679.48
2022-12-02,Green,Park Street,5184.62
2022-12-02,Green,Prudential,2298.0
2022-12-02,Green,Riverside,747.0
2022-12-02,Green,Science Park,362.0
2022-12-02,Green,Symphony,1225.0
2022-12-02,Orange,Assembly,2569.0
2022-12-02,Orange,Back Bay,6815.0
2022-12-02,Orange,Chinatown,3289.0
2022-12-02,Orange,Community College,1750.0
2022-12-02,Orange,Downtown Crossing,4954.88
2022-12-02,Orange,Forest Hills,6275.0
2022-12-02,Orange,Green Street,1667.0
2022-12-02,Orange,Haymarket,3477.18
2022-12-02,Orange,Jackson Square,2426.0
2022-12-02,Orange,Malden Center,5369.0
2022-12-02,Orange,Massachusetts Avenue,3161.0
2022-12-02,Orange,North Station,7142.52
2022-12-02,Orange,Oak Grove,2808.0
2022-12-02,Orange,Roxbury Crossing,2951.0
2022-12-02,Orange,Ruggles,5031.0
2022-12-02,Orange,State Street,5659.2
2022-12-02,Orange,Stony Brook,1961.0
2022-12-02,Orange,Sullivan Square,4936.0
2022-12-02,Orange,Tufts Medical Center,3621.0
2022-12-02,Orange,Wellington,3348.0
2022-12-02,Red,Alewife,4569.0
2022-12-02,Red,Andrew,3784.0
2022-12-02,Red,Ashmont,4653.0
2022-12-02,Red,Braintree,2182.0
2022-12-02,Red,Broadway,3812.0
2022-12-02,Red,Central,9305.0
2022-12-02,Red,Charles/MGH,5707.0
2022-12-02,Red,Davis,5999.0
2022-12-02,Red,Downtown Crossing,5157.12
2022-12-02,Red,Fields Corner,3079.0
2022-12-02,Red,Harvard,10200.0
2022-12-02,Red,JFK/UMass,4836.0
2022-12-02,Red,Kendall/MIT,8043.0
2022-12-02,Red,North Quincy,2939.0
2022-12-02,Red,Park Street,3754.38
2022-12-02,Red,Porter,4659.0
2022-12-02,Red,Quincy Adams,1589.0
2022-12-02,Red,Quincy Center,3631.0
2022-12-02,Red,Savin Hill,1221.0
2022-12-02,Red,Shawmut,1317.0
